employee_id,project_id,date,planned_hours,actual_hours,capacity
E010,P001,2026-10-06,1.52,2.83,6.0
E001,P001,2026-10-07,4.95,6.41,7.2
E002,P003,2026-10-07,1.45,0.0,8.0
E003,P002,2026-10-07,2.47,2.24,4.0
E004,P002,2026-10-07,4.7,3.3,7.2
E005,P001,2026-10-07,2.65,1.05,7.2
E006,P003,2026-10-07,0.44,1.99,8.0
E007,P003,2026-10-07,1.14,0.99,4.0
E008,P001,2026-10-07,1.73,3.0,4.0
E009,P001,2026-10-07,6.46,5.3,7.2
E010,P001,2026-10-07,0.03,0.0,6.0
E001,P001,2026-10-08,4.6,2.9,7.2
E002,P002,2026-10-08,6.03,7.85,8.0
E003,P003,2026-10-08,3.37,4.41,4.0
E004,P001,2026-10-08,6.0,4.78,7.2
E005,P002,2026-10-08,3.15,2.22,7.2
E006,P003,2026-10-08,6.97,8.97,8.0
E007,P003,2026-10-08,1.62,0.52,4.0
E008,P003,2026-10-08,3.99,5.37,4.0
E009,P001,2026-10-08,6.58,6.05,7.2
E010,P001,2026-10-08,2.3,3.65,6.0
E001,P003,2026-10-09,6.0,6.79,7.2
E002,P001,2026-10-09,6.54,4.7,8.0
E003,P003,2026-10-09,2.05,1.64,4.0
E004,P001,2026-10-09,6.15,4.71,7.2
E005,P001,2026-10-09,6.28,6.06,7.2
E006,P002,2026-10-09,0.43,1.34,8.0
E007,P003,2026-10-09,1.99,1.6,4.0
E008,P001,2026-10-09,3.51,4.76,4.0
E009,P003,2026-10-09,6.36,8.1,7.2
E010,P003,2026-10-09,2.38,1.73,6.0
E001,P002,2026-10-10,1.96,0.81,7.2
E002,P001,2026-10-10,0.58,1.98,8.0
E003,P001,2026-10-10,2.68,2.85,4.0
E004,P002,2026-10-10,6.99,6.1,7.2
E005,P002,2026-10-10,4.01,5.79,7.2
E006,P003,2026-10-10,2.62,3.04,8.0
E007,P001,2026-10-10,0.74,0.0,4.0
E008,P001,2026-10-10,0.09,0.0,4.0
E009,P003,2026-10-10,3.52,2.87,7.2
E010,P002,2026-10-10,1.44,2.58,6.0
E001,P003,2026-10-11,2.34,3.22,7.2
E002,P002,2026-10-11,4.48,5.4,8.0
E003,P002,2026-10-11,3.16,4.05,4.0
E004,P002,2026-10-11,3.94,4.5,7.2
E005,P003,2026-10-11,1.96,1.5,7.2
E006,P001,2026-10-11,1.8,1.8,8.0
E007,P001,2026-10-11,3.16,2.56,4.0
E008,P002,2026-10-11,3.32,2.49,4.0
E009,P001,2026-10-11,0.44,0.8,7.2
E010,P002,2026-10-11,4.49,6.34,6.0
E001,P001,2026-10-12,5.61,4.62,7.2
E002,P002,2026-10-12,4.83,3.25,8.0
E003,P002,2026-10-12,1.64,2.28,4.0
E004,P001,2026-10-12,4.54,4.34,7.2
E005,P001,2026-10-12,3.91,2.84,7.2
E006,P002,2026-10-12,6.57,4.69,8.0
E007,P001,2026-10-12,0.45,1.34,4.0
E008,P003,2026-10-12,1.57,0.94,4.0
E009,P001,2026-10-12,5.91,4.06,7.2
E010,P003,2026-10-12,5.71,6.2,6.0
E001,P001,2026-10-13,5.37,3.41,7.2
E002,P002,2026-10-13,1.79,3.52,8.0
E003,P003,2026-10-13,3.67,4.49,4.0
E004,P003,2026-10-13,2.84,0.84,7.2
E005,P001,2026-10-13,5.08,5.04,7.2
E006,P001,2026-10-13,3.34,4.26,8.0
E007,P003,2026-10-13,2.43,2.21,4.0
E008,P001,2026-10-13,3.36,4.26,4.0
E009,P002,2026-10-13,7.18,8.73,7.2
E010,P002,2026-10-13,1.26,0.0,6.0
E001,P001,2026-10-14,5.29,4.51,7.2
E002,P003,2026-10-14,1.41,1.73,8.0
E003,P001,2026-10-14,3.66,5.02,4.0
E004,P003,2026-10-14,1.35,1.85,7.2
E005,P002,2026-10-14,5.8,6.21,7.2
E006,P001,2026-10-14,1.43,3.04,8.0
E007,P002,2026-10-14,1.89,0.05,4.0
E008,P001,2026-10-14,1.28,2.26,4.0
E009,P003,2026-10-14,3.15,4.6,7.2
E010,P001,2026-10-14,0.55,1.47,6.0
E001,P001,2026-10-15,3.7,4.3,7.2
E002,P001,2026-10-15,3.52,5.13,8.0
E003,P003,2026-10-15,2.31,0.47,4.0
E004,P002,2026-10-15,6.38,7.73,7.2
E005,P003,2026-10-15,0.32,0.0,7.2
E006,P001,2026-10-15,1.03,1.26,8.0
E007,P002,2026-10-15,1.8,1.13,4.0
E008,P002,2026-10-15,1.42,0.27,4.0
E009,P002,2026-10-15,4.96,5.02,7.2
E010,P001,2026-10-15,1.92,2.28,6.0
E001,P002,2026-10-16,1.06,0.0,7.2
E002,P001,2026-10-16,6.5,7.73,8.0
E003,P001,2026-10-16,2.68,2.59,4.0
E004,P003,2026-10-16,6.12,7.02,7.2
E005,P003,2026-10-16,5.6,5.6,7.2
E006,P001,2026-10-16,5.37,3.5,8.0
E007,P001,2026-10-16,2.77,4.26,4.0
E008,P003,2026-10-16,3.06,1.76,4.0
E009,P003,2026-10-16,6.36,6.47,7.2
E010,P002,2026-10-16,5.61,5.7,6.0
E001,P001,2026-10-17,0.53,0.0,7.2
E002,P003,2026-10-17,1.38,1.7,8.0
E003,P003,2026-10-17,1.93,0.3,4.0
E004,P003,2026-10-17,1.96,0.64,7.2
E005,P002,2026-10-17,5.18,5.45,7.2
E006,P001,2026-10-17,1.13,2.66,8.0
E007,P003,2026-10-17,3.74,4.46,4.0
E008,P003,2026-10-17,3.38,4.97,4.0
E009,P001,2026-10-17,2.0,3.98,7.2
E010,P001,2026-10-17,0.2,0.44,6.0
E001,P003,2026-10-18,0.22,0.44,7.2
E002,P002,2026-10-18,4.3,5.66,8.0
E003,P001,2026-10-18,1.31,1.06,4.0
E004,P002,2026-10-18,3.22,1.51,7.2
E005,P001,2026-10-18,1.04,1.82,7.2
E006,P002,2026-10-18,3.41,5.35,8.0
E007,P002,2026-10-18,1.63,0.34,4.0
E008,P002,2026-10-18,2.27,3.98,4.0
E009,P002,2026-10-18,0.69,0.39,7.2
E010,P003,2026-10-18,2.78,4.0,6.0
E001,P002,2026-10-19,1.02,0.0,7.2
E002,P002,2026-10-19,2.73,4.23,8.0
E003,P001,2026-10-19,3.66,2.49,4.0
E004,P002,2026-10-19,1.17,1.87,7.2
E005,P002,2026-10-19,5.8,7.76,7.2
E006,P002,2026-10-19,4.8,3.48,8.0
E007,P001,2026-10-19,1.21,1.86,4.0
E008,P001,2026-10-19,1.78,3.04,4.0
E009,P003,2026-10-19,3.06,2.05,7.2
E010,P001,2026-10-19,4.02,5.86,6.0
E001,P002,2026-10-20,6.42,5.21,7.2
E002,P003,2026-10-20,0.65,0.96,8.0
E003,P003,2026-10-20,2.85,3.49,4.0
E004,P001,2026-10-20,3.8,4.95,7.2
E005,P003,2026-10-20,0.74,1.62,7.2
E006,P002,2026-10-20,3.76,5.19,8.0
E007,P001,2026-10-20,1.3,0.63,4.0
E008,P003,2026-10-20,3.0,3.52,4.0
E009,P002,2026-10-20,6.46,6.53,7.2
E010,P002,2026-10-20,3.79,2.95,6.0
E001,P003,2026-10-21,6.8,6.76,7.2
E002,P003,2026-10-21,6.82,6.82,8.0
E003,P001,2026-10-21,2.33,2.52,4.0
E004,P001,2026-10-21,3.09,3.7,7.2
E005,P001,2026-10-21,0.01,1.75,7.2
E006,P003,2026-10-21,5.45,4.19,8.0
E007,P001,2026-10-21,0.15,0.0,4.0
E008,P001,2026-10-21,2.68,1.96,4.0
E009,P001,2026-10-21,0.77,1.65,7.2
E010,P002,2026-10-21,3.04,4.42,6.0
E001,P002,2026-10-22,1.61,0.0,7.2
E002,P002,2026-10-22,3.45,2.37,8.0
E003,P001,2026-10-22,2.35,2.84,4.0
E004,P003,2026-10-22,6.52,6.79,7.2
E005,P002,2026-10-22,2.74,2.39,7.2
E006,P002,2026-10-22,4.45,5.87,8.0
E007,P003,2026-10-22,0.74,0.48,4.0
E008,P001,2026-10-22,1.62,0.12,4.0
E009,P003,2026-10-22,1.48,2.99,7.2
E010,P003,2026-10-22,3.97,2.8,6.0
E001,P002,2026-10-23,4.98,4.51,7.2
E002,P002,2026-10-23,3.29,2.24,8.0
E003,P001,2026-10-23,0.27,0.13,4.0
E004,P003,2026-10-23,6.07,4.98,7.2
E005,P002,2026-10-23,3.56,2.03,7.2
E006,P001,2026-10-23,2.43,3.22,8.0
E007,P003,2026-10-23,3.35,3.4,4.0
E008,P001,2026-10-23,1.68,1.33,4.0
E009,P001,2026-10-23,4.76,6.29,7.2
E010,P003,2026-10-23,0.33,0.0,6.0
E001,P001,2026-10-24,4.14,3.75,7.2
E002,P002,2026-10-24,3.44,5.38,8.0
E003,P001,2026-10-24,0.03,1.39,4.0
E004,P003,2026-10-24,5.39,4.71,7.2
E005,P001,2026-10-24,3.86,4.03,7.2
E006,P002,2026-10-24,3.49,2.38,8.0
E007,P001,2026-10-24,0.18,0.0,4.0
E008,P003,2026-10-24,0.38,0.43,4.0
E009,P003,2026-10-24,0.75,2.04,7.2
E010,P003,2026-10-24,2.36,1.63,6.0
E001,P002,2026-10-25,1.08,1.1,7.2
E002,P003,2026-10-25,0.6,1.43,8.0
E003,P003,2026-10-25,3.4,4.22,4.0
E004,P001,2026-10-25,2.87,2.54,7.2
E005,P003,2026-10-25,4.15,3.04,7.2
E006,P003,2026-10-25,6.07,5.99,8.0
E007,P001,2026-10-25,3.97,2.49,4.0
E008,P001,2026-10-25,3.24,1.59,4.0
E009,P003,2026-10-25,4.82,5.75,7.2
E010,P003,2026-10-25,0.3,0.0,6.0
E001,P001,2026-10-26,4.9,3.39,7.2
E002,P003,2026-10-26,5.15,3.58,8.0
E003,P003,2026-10-26,2.85,1.56,4.0
E004,P003,2026-10-26,6.77,5.81,7.2
E005,P001,2026-10-26,0.76,1.28,7.2
E006,P001,2026-10-26,0.76,1.67,8.0
E007,P003,2026-10-26,2.39,1.74,4.0
E008,P002,2026-10-26,1.78,0.23,4.0
E009,P001,2026-10-26,4.21,3.65,7.2
E010,P003,2026-10-26,3.38,3.97,6.0
E001,P001,2026-10-27,1.18,0.71,7.2
E002,P001,2026-10-27,5.0,5.92,8.0
E003,P003,2026-10-27,2.65,2.04,4.0
E004,P003,2026-10-27,0.46,0.87,7.2
E005,P002,2026-10-27,6.44,6.55,7.2
E006,P002,2026-10-27,7.04,9.04,8.0
E007,P003,2026-10-27,0.15,1.67,4.0
E008,P001,2026-10-27,1.04,2.97,4.0
E009,P001,2026-10-27,0.93,0.0,7.2
E010,P002,2026-10-27,0.2,0.0,6.0
E001,P002,2026-10-28,1.68,0.02,7.2
E002,P001,2026-10-28,1.29,2.92,8.0
E003,P003,2026-10-28,3.66,3.07,4.0
E004,P001,2026-10-28,5.45,6.38,7.2
E005,P003,2026-10-28,5.79,6.26,7.2
E006,P003,2026-10-28,5.51,4.39,8.0
E007,P002,2026-10-28,1.29,2.65,4.0
E008,P001,2026-10-28,3.17,4.52,4.0
E009,P001,2026-10-28,4.95,6.6,7.2
E010,P003,2026-10-28,1.89,0.36,6.0
E001,P002,2026-10-29,4.52,3.56,7.2
E002,P003,2026-10-29,7.27,5.69,8.0
E003,P002,2026-10-29,1.21,0.6,4.0
E004,P001,2026-10-29,6.64,6.92,7.2
E005,P001,2026-10-29,0.66,1.36,7.2
E006,P002,2026-10-29,6.72,6.51,8.0
E007,P001,2026-10-29,1.6,1.68,4.0
E008,P003,2026-10-29,1.2,2.42,4.0
E009,P002,2026-10-29,3.29,4.86,7.2
E010,P002,2026-10-29,1.5,0.84,6.0
E001,P002,2026-10-30,2.96,1.88,7.2
E002,P002,2026-10-30,1.71,0.0,8.0
E003,P001,2026-10-30,2.1,3.32,4.0
E004,P002,2026-10-30,2.72,3.9,7.2
E005,P001,2026-10-30,5.72,4.12,7.2
E006,P002,2026-10-30,2.15,3.4,8.0
E007,P003,2026-10-30,3.89,5.81,4.0
E008,P002,2026-10-30,0.16,0.98,4.0
E009,P001,2026-10-30,0.73,1.56,7.2
E010,P003,2026-10-30,2.83,3.67,6.0
E001,P002,2026-10-31,0.92,0.0,7.2
E002,P003,2026-10-31,5.55,6.75,8.0
E003,P001,2026-10-31,1.43,0.17,4.0
E004,P001,2026-10-31,3.46,3.67,7.2
E005,P003,2026-10-31,0.88,0.62,7.2
E006,P003,2026-10-31,1.36,3.22,8.0
E007,P001,2026-10-31,0.04,0.0,4.0
E008,P001,2026-10-31,0.84,0.0,4.0
E009,P003,2026-10-31,2.99,3.92,7.2
E010,P001,2026-10-31,1.99,1.12,6.0
E001,P002,2026-11-01,4.39,4.73,7.2
E002,P003,2026-11-01,7.45,9.25,8.0
E003,P003,2026-11-01,0.57,0.0,4.0
E004,P001,2026-11-01,4.92,5.56,7.2
E005,P001,2026-11-01,2.99,4.4,7.2
E006,P002,2026-11-01,6.9,6.67,8.0
E007,P002,2026-11-01,2.24,0.78,4.0
E008,P001,2026-11-01,3.65,3.29,4.0
E009,P002,2026-11-01,0.82,0.0,7.2
E010,P002,2026-11-01,5.93,5.48,6.0
E001,P003,2026-11-02,5.77,6.19,7.2
E002,P003,2026-11-02,3.42,2.21,8.0
E003,P002,2026-11-02,3.08,3.08,4.0
E004,P002,2026-11-02,7.01,7.66,7.2
E005,P002,2026-11-02,2.38,3.34,7.2
E006,P001,2026-11-02,1.94,0.62,8.0
E007,P001,2026-11-02,3.18,5.13,4.0
E008,P001,2026-11-02,0.47,1.09,4.0
E009,P001,2026-11-02,2.43,0.87,7.2
E010,P003,2026-11-02,5.6,7.07,6.0
E001,P003,2026-11-03,3.75,4.01,7.2
E002,P002,2026-11-03,7.77,7.26,8.0
E003,P002,2026-11-03,0.25,0.0,4.0
E004,P001,2026-11-03,4.97,4.59,7.2
E005,P002,2026-11-03,2.99,2.6,7.2
E006,P002,2026-11-03,2.99,4.8,8.0
E007,P002,2026-11-03,0.46,0.0,4.0
E008,P003,2026-11-03,1.28,0.29,4.0
E009,P003,2026-11-03,4.84,3.63,7.2
E010,P003,2026-11-03,5.66,6.84,6.0
E001,P003,2026-11-04,5.13,4.67,7.2
E002,P003,2026-11-04,5.42,5.71,8.0
E003,P003,2026-11-04,0.51,0.19,4.0
E004,P001,2026-11-04,6.75,5.12,7.2
E005,P002,2026-11-04,0.38,1.12,7.2
E006,P003,2026-11-04,7.89,8.37,8.0
E007,P002,2026-11-04,0.8,0.0,4.0
E008,P003,2026-11-04,2.55,1.7,4.0
E009,P001,2026-11-04,5.26,3.42,7.2
E010,P001,2026-11-04,5.21,4.39,6.0
E001,P003,2026-11-05,0.5,2.48,7.2
E002,P001,2026-11-05,4.19,3.01,8.0
E003,P001,2026-11-05,2.08,1.54,4.0
E004,P002,2026-11-05,2.84,2.18,7.2
E005,P002,2026-11-05,1.66,1.06,7.2
E006,P001,2026-11-05,2.32,2.63,8.0
E007,P003,2026-11-05,2.73,0.75,4.0
E008,P001,2026-11-05,3.75,3.26,4.0
E009,P001,2026-11-05,5.55,5.29,7.2
E010,P001,2026-11-05,0.35,0.0,6.0
E001,P002,2026-11-06,5.84,7.76,7.2
E002,P001,2026-11-06,7.18,8.11,8.0
E003,P002,2026-11-06,2.25,1.5,4.0
E004,P001,2026-11-06,5.28,6.77,7.2
E005,P002,2026-11-06,1.17,0.17,7.2
E006,P003,2026-11-06,2.8,3.0,8.0
E007,P002,2026-11-06,3.9,4.95,4.0
E008,P003,2026-11-06,2.1,0.91,4.0
E009,P001,2026-11-06,3.79,3.09,7.2
E010,P002,2026-11-06,2.66,1.67,6.0
E001,P002,2026-11-07,5.71,6.22,7.2
E002,P002,2026-11-07,0.04,0.0,8.0
E003,P002,2026-11-07,1.65,0.98,4.0
E004,P001,2026-11-07,2.59,3.26,7.2
E005,P003,2026-11-07,6.58,7.77,7.2
E006,P002,2026-11-07,0.09,0.58,8.0
E007,P001,2026-11-07,3.98,2.4,4.0
E008,P001,2026-11-07,3.92,4.38,4.0
E009,P001,2026-11-07,0.62,0.0,7.2
E010,P002,2026-11-07,5.41,3.55,6.0
E001,P003,2026-11-08,0.1,0.73,7.2
E002,P001,2026-11-08,4.89,5.68,8.0
E003,P002,2026-11-08,3.26,3.24,4.0
E004,P001,2026-11-08,4.24,4.32,7.2
E005,P002,2026-11-08,3.67,3.36,7.2
E006,P001,2026-11-08,4.87,3.59,8.0
E007,P001,2026-11-08,0.1,0.99,4.0
E008,P002,2026-11-08,2.35,3.74,4.0
E009,P001,2026-11-08,0.13,0.0,7.2
E010,P003,2026-11-08,2.68,2.43,6.0
E001,P001,2026-11-09,3.75,5.1,7.2
E002,P002,2026-11-09,4.94,5.52,8.0
E003,P002,2026-11-09,0.83,0.0,4.0
E004,P002,2026-11-09,1.87,2.7,7.2
E005,P003,2026-11-09,0.9,1.24,7.2
E006,P002,2026-11-09,1.43,0.78,8.0
E007,P003,2026-11-09,3.17,3.64,4.0
E008,P003,2026-11-09,1.08,0.0,4.0
E009,P002,2026-11-09,6.81,8.53,7.2
E010,P003,2026-11-09,5.2,6.19,6.0
E001,P003,2026-11-10,3.56,2.09,7.2
E002,P002,2026-11-10,2.73,2.9,8.0
E003,P001,2026-11-10,0.26,1.56,4.0
E004,P001,2026-11-10,6.22,6.08,7.2
E005,P002,2026-11-10,1.28,0.99,7.2
E006,P001,2026-11-10,3.45,4.6,8.0
E007,P003,2026-11-10,1.14,0.0,4.0
E008,P001,2026-11-10,1.85,2.99,4.0
E009,P003,2026-11-10,1.18,0.0,7.2
E010,P003,2026-11-10,0.07,1.59,6.0
E001,P003,2026-11-11,5.26,6.75,7.2
E002,P002,2026-11-11,5.17,6.49,8.0
E003,P003,2026-11-11,3.34,3.3,4.0
E004,P001,2026-11-11,1.42,0.69,7.2
E005,P003,2026-11-11,6.42,6.31,7.2
E006,P003,2026-11-11,1.27,2.52,8.0
E007,P001,2026-11-11,1.45,0.0,4.0
E008,P001,2026-11-11,2.07,3.12,4.0
E009,P002,2026-11-11,6.97,8.42,7.2
E010,P003,2026-11-11,0.68,0.0,6.0
E001,P003,2026-11-12,2.86,3.83,7.2
E002,P003,2026-11-12,3.75,2.93,8.0
E003,P003,2026-11-12,0.91,1.21,4.0
E004,P003,2026-11-12,3.71,2.39,7.2
E005,P003,2026-11-12,0.48,1.8,7.2
E006,P003,2026-11-12,3.93,5.83,8.0
E007,P001,2026-11-12,2.38,0.74,4.0
E008,P003,2026-11-12,3.07,4.95,4.0
E009,P003,2026-11-12,5.15,6.31,7.2
E010,P003,2026-11-12,3.47,2.9,6.0
E001,P001,2026-11-13,6.18,8.01,7.2
E002,P001,2026-11-13,2.54,3.94,8.0
E003,P001,2026-11-13,2.15,1.97,4.0
E004,P002,2026-11-13,0.03,0.0,7.2
E005,P003,2026-11-13,0.01,0.1,7.2
E006,P003,2026-11-13,7.98,9.07,8.0
E007,P003,2026-11-13,0.53,0.0,4.0
E008,P003,2026-11-13,3.04,1.64,4.0
E009,P001,2026-11-13,3.41,3.93,7.2
E010,P002,2026-11-13,0.07,0.0,6.0
E001,P003,2026-11-14,5.03,3.03,7.2
E002,P001,2026-11-14,0.24,1.09,8.0
E003,P001,2026-11-14,0.26,1.71,4.0
E004,P002,2026-11-14,1.38,0.72,7.2
E005,P003,2026-11-14,4.61,4.27,7.2
E006,P002,2026-11-14,5.98,4.19,8.0
E007,P001,2026-11-14,1.04,1.39,4.0
E008,P001,2026-11-14,2.26,3.69,4.0
E009,P002,2026-11-14,1.74,0.86,7.2
E010,P003,2026-11-14,0.69,1.47,6.0
E001,P003,2026-11-15,6.61,8.26,7.2
E002,P003,2026-11-15,5.14,4.67,8.0
E003,P001,2026-11-15,0.82,1.79,4.0
E004,P001,2026-11-15,6.49,5.57,7.2
E005,P003,2026-11-15,4.6,6.41,7.2
E006,P001,2026-11-15,3.49,3.57,8.0
E007,P003,2026-11-15,0.06,0.0,4.0
E008,P002,2026-11-15,0.22,0.0,4.0
E009,P003,2026-11-15,5.08,3.42,7.2
E010,P001,2026-11-15,4.69,3.31,6.0
E001,P001,2026-11-16,0.02,0.0,7.2
E002,P001,2026-11-16,3.36,2.62,8.0
E003,P003,2026-11-16,3.06,1.43,4.0
E004,P001,2026-11-16,0.13,1.87,7.2
E005,P001,2026-11-16,0.97,0.85,7.2
E006,P001,2026-11-16,6.94,6.09,8.0
E007,P002,2026-11-16,3.98,4.2,4.0
E008,P003,2026-11-16,0.09,1.57,4.0
E009,P003,2026-11-16,2.23,1.35,7.2
E010,P002,2026-11-16,3.99,4.75,6.0
E001,P002,2026-11-17,0.0,0.39,7.2
E002,P002,2026-11-17,7.75,9.44,8.0
E003,P003,2026-11-17,2.61,3.46,4.0
E004,P002,2026-11-17,0.35,0.0,7.2
E005,P001,2026-11-17,6.88,8.58,7.2
E006,P003,2026-11-17,6.77,6.58,8.0
E007,P002,2026-11-17,3.18,3.82,4.0
E008,P003,2026-11-17,2.15,0.24,4.0
E009,P001,2026-11-17,3.82,3.38,7.2
E010,P001,2026-11-17,3.81,5.45,6.0
E001,P001,2026-11-18,2.81,2.43,7.2
E002,P001,2026-11-18,4.33,3.63,8.0
E003,P001,2026-11-18,1.14,2.96,4.0
E004,P002,2026-11-18,6.32,6.67,7.2
E005,P001,2026-11-18,0.92,2.36,7.2
E006,P003,2026-11-18,2.68,3.95,8.0
E007,P003,2026-11-18,1.49,1.05,4.0
E008,P003,2026-11-18,3.84,3.27,4.0
E009,P001,2026-11-18,2.98,2.6,7.2
E010,P003,2026-11-18,2.14,1.29,6.0
E001,P003,2026-11-19,5.96,4.65,7.2
E002,P003,2026-11-19,7.72,8.46,8.0
E003,P003,2026-11-19,1.17,0.0,4.0
E004,P001,2026-11-19,2.26,1.07,7.2
E005,P001,2026-11-19,2.79,1.94,7.2
E006,P002,2026-11-19,2.25,4.24,8.0
E007,P002,2026-11-19,2.71,1.4,4.0
E008,P001,2026-11-19,1.18,0.04,4.0
E009,P002,2026-11-19,5.53,7.07,7.2
E010,P003,2026-11-19,2.78,2.66,6.0
E001,P003,2026-11-20,5.59,6.78,7.2
E002,P003,2026-11-20,5.37,6.76,8.0
E003,P003,2026-11-20,2.95,3.35,4.0
E004,P001,2026-11-20,5.33,5.5,7.2
E005,P001,2026-11-20,0.48,0.0,7.2
E006,P001,2026-11-20,5.24,4.92,8.0
E007,P003,2026-11-20,3.01,4.3,4.0
E008,P001,2026-11-20,1.63,2.38,4.0
E009,P001,2026-11-20,3.51,2.13,7.2
E010,P001,2026-11-20,2.51,4.15,6.0
E001,P001,2026-11-21,4.12,5.73,7.2
E002,P002,2026-11-21,7.6,9.44,8.0
E003,P003,2026-11-21,2.05,2.62,4.0
E004,P001,2026-11-21,7.17,5.89,7.2
E005,P001,2026-11-21,7.1,7.65,7.2
E006,P002,2026-11-21,6.4,5.78,8.0
E007,P002,2026-11-21,1.13,1.88,4.0
E008,P003,2026-11-21,0.96,2.54,4.0
E009,P002,2026-11-21,2.95,2.1,7.2
E010,P003,2026-11-21,3.33,5.12,6.0
E001,P003,2026-11-22,4.37,4.78,7.2
E002,P003,2026-11-22,3.03,2.7,8.0
E003,P001,2026-11-22,2.21,2.2,4.0
E004,P001,2026-11-22,6.68,7.03,7.2
E005,P002,2026-11-22,1.54,0.33,7.2
E006,P003,2026-11-22,7.69,7.68,8.0
E007,P002,2026-11-22,1.49,1.28,4.0
E008,P003,2026-11-22,1.58,3.39,4.0
E009,P002,2026-11-22,3.12,2.77,7.2
E010,P003,2026-11-22,5.39,7.12,6.0
E001,P002,2026-11-23,4.02,4.85,7.2
E002,P003,2026-11-23,5.23,3.33,8.0
E003,P003,2026-11-23,3.79,2.33,4.0
E004,P003,2026-11-23,1.54,0.0,7.2
E005,P003,2026-11-23,1.03,1.87,7.2
E006,P003,2026-11-23,1.15,0.0,8.0
E007,P001,2026-11-23,3.95,5.48,4.0
E008,P001,2026-11-23,1.35,1.69,4.0
E009,P002,2026-11-23,0.63,0.0,7.2
E010,P002,2026-11-23,3.14,1.24,6.0
E001,P001,2026-11-24,1.9,0.0,7.2
E002,P002,2026-11-24,0.05,0.0,8.0
E003,P003,2026-11-24,2.36,2.24,4.0
E004,P003,2026-11-24,3.31,2.71,7.2
E005,P002,2026-11-24,2.33,1.27,7.2
E006,P002,2026-11-24,5.99,7.61,8.0
E007,P003,2026-11-24,2.7,1.55,4.0
E008,P001,2026-11-24,3.22,2.38,4.0
E009,P002,2026-11-24,6.0,6.97,7.2
E010,P003,2026-11-24,5.07,5.17,6.0
E001,P001,2026-11-25,1.86,3.46,7.2
E002,P001,2026-11-25,5.46,6.26,8.0
E003,P001,2026-11-25,3.77,5.1,4.0
E004,P003,2026-11-25,2.91,1.77,7.2
E005,P002,2026-11-25,2.05,0.75,7.2
E006,P002,2026-11-25,2.02,1.83,8.0
E007,P001,2026-11-25,3.93,3.49,4.0
E008,P001,2026-11-25,0.48,0.19,4.0
E009,P003,2026-11-25,4.32,3.99,7.2
E010,P002,2026-11-25,1.4,2.34,6.0
E001,P001,2026-11-26,1.08,0.0,7.2
E002,P003,2026-11-26,7.45,8.28,8.0
E003,P001,2026-11-26,0.79,1.9,4.0
E004,P003,2026-11-26,2.6,1.45,7.2
E005,P002,2026-11-26,2.36,1.2,7.2
E006,P003,2026-11-26,0.16,0.84,8.0
E007,P003,2026-11-26,3.59,2.25,4.0
E008,P002,2026-11-26,0.28,0.0,4.0
E009,P001,2026-11-26,2.87,1.55,7.2
E010,P001,2026-11-26,5.08,5.04,6.0
E001,P002,2026-11-27,2.96,4.75,7.2
E002,P001,2026-11-27,2.71,1.16,8.0
E003,P002,2026-11-27,3.09,2.45,4.0
E004,P002,2026-11-27,5.85,5.12,7.2
E005,P001,2026-11-27,4.74,5.01,7.2
E006,P003,2026-11-27,3.97,4.9,8.0
E007,P001,2026-11-27,0.45,0.0,4.0
E008,P001,2026-11-27,2.04,2.55,4.0
E009,P002,2026-11-27,3.6,3.54,7.2
E010,P002,2026-11-27,2.86,3.91,6.0
E001,P002,2026-11-28,3.46,5.43,7.2
E002,P002,2026-11-28,6.02,5.15,8.0
E003,P002,2026-11-28,3.07,1.23,4.0
E004,P001,2026-11-28,4.36,2.71,7.2
E005,P002,2026-11-28,2.49,3.11,7.2
E006,P001,2026-11-28,6.08,5.33,8.0
E007,P003,2026-11-28,0.95,1.46,4.0
E008,P002,2026-11-28,0.51,0.0,4.0
E009,P002,2026-11-28,0.98,0.65,7.2
E010,P001,2026-11-28,3.21,4.57,6.0
E001,P001,2026-11-29,2.47,2.11,7.2
E002,P003,2026-11-29,0.07,1.19,8.0
E003,P001,2026-11-29,0.17,0.18,4.0
E004,P001,2026-11-29,5.75,6.88,7.2
E005,P001,2026-11-29,4.13,5.54,7.2
E006,P002,2026-11-29,0.07,0.0,8.0
E007,P002,2026-11-29,0.74,0.79,4.0
E008,P002,2026-11-29,1.76,0.0,4.0
E009,P001,2026-11-29,3.78,3.77,7.2
E010,P001,2026-11-29,4.14,4.07,6.0
E001,P002,2026-11-30,7.16,6.84,7.2
E002,P003,2026-11-30,4.59,5.08,8.0
E003,P003,2026-11-30,0.96,2.3,4.0
E004,P002,2026-11-30,4.43,2.48,7.2
E005,P002,2026-11-30,6.0,4.8,7.2
E006,P001,2026-11-30,5.53,6.08,8.0
E007,P003,2026-11-30,0.54,1.22,4.0
E008,P001,2026-11-30,3.67,3.91,4.0
E009,P003,2026-11-30,0.68,0.02,7.2
E010,P003,2026-11-30,1.02,2.29,6.0
E001,P001,2026-12-01,3.19,1.33,7.2
E002,P002,2026-12-01,4.37,3.8,8.0
E003,P002,2026-12-01,0.24,0.0,4.0
E004,P002,2026-12-01,5.99,7.91,7.2
E005,P003,2026-12-01,4.31,4.32,7.2
E006,P002,2026-12-01,7.54,7.65,8.0
E007,P001,2026-12-01,0.63,0.0,4.0
